WSJ Perplexity: 479.879923373
HUB Perplexity: 496.377006722

GUESS:	AM: -2.57e+03	LM: -9.27e+01	Total: -2.66e+03	[some, calm, the, return, to, world, oil, markets, after, last, week, 's, stormy, trading]
GUESS:	AM: -3.18e+03	LM: -8.97e+01	Total: -3.27e+03	[but, over, the, past, decade, the, price, of, cocaine, has, actually, fallen, adjusted, for, inflation]
GOLD:	AM: -3.18e+03	LM: -8.97e+01	Total: -3.27e+03	[but, over, the, past, decade, the, price, of, cocaine, has, actually, fallen, adjusted, for, inflation]

GUESS:	AM: -1.37e+03	LM: -5.80e+01	Total: -1.43e+03	[the, biggest, also, powerful, recruiting, tool]
GOLD:	AM: -1.36e+03	LM: -7.15e+01	Total: -1.43e+03	[but, the, grants, are, also, a, powerful, recruiting, tool]

GUESS:	AM: -2.63e+03	LM: -1.12e+02	Total: -2.74e+03	[certainly, the, recent, data, economic, reports, virtually, eliminates, the, need, for, any, further, tightening, before, election, day]
GOLD:	AM: -2.63e+03	LM: -1.12e+02	Total: -2.74e+03	[certainly, the, recent, batch, of, economic, reports, virtually, eliminates, the, need, for, any, further, tightening, before, election, day]

GUESS:	AM: -3.44e+03	LM: -1.32e+02	Total: -3.57e+03	[a, spokesman, for, olympia, and, york, said, it, has, n't, any, plans, to, increase, its, campeau, stake, fallen, that, debenture, purchase]
GOLD:	AM: -3.45e+03	LM: -1.26e+02	Total: -3.57e+03	[a, spokesman, for, olympia, and, york, said, it, has, n't, any, plans, to, increase, its, campeau, stake, following, the, debenture, purchase]

GUESS:	AM: -5.34e+03	LM: -1.77e+02	Total: -5.51e+03	[last, year, new, hampshire, enacted, legislation, enabling, banks, from, outside, the, state, to, acquire, new, hampshire, banks, but, restrictions, in, the, bill, discouraged, potential, buyers]
GOLD:	AM: -5.34e+03	LM: -1.77e+02	Total: -5.51e+03	[last, year, new, hampshire, enacted, legislation, enabling, banks, from, outside, the, state, to, acquire, new, hampshire, banks, but, restrictions, in, the, bill, discouraged, potential, buyers]

GUESS:	AM: -2.87e+03	LM: -9.66e+01	Total: -2.97e+03	[as, a, result, a, new, bill, loosening, the, previous, restrictions, was, passed, earlier, this, year]
GOLD:	AM: -2.87e+03	LM: -9.66e+01	Total: -2.97e+03	[as, a, result, a, new, bill, loosening, the, previous, restrictions, was, passed, earlier, this, year]

GUESS:	AM: -1.80e+03	LM: -5.97e+01	Total: -1.86e+03	[indian, head, is, based, in, nashua, new, hampshire]
GOLD:	AM: -1.80e+03	LM: -5.97e+01	Total: -1.86e+03	[indian, head, is, based, in, nashua, new, hampshire]

GUESS:	AM: -3.31e+03	LM: -1.70e+02	Total: -3.48e+03	[the, company, always, believes, rightly, or, wrongly, that, won, a, guy, is, in, trouble, they, 've, given, him, good, and, sufficient, chance, to, be, successful]
GOLD:	AM: -3.31e+03	LM: -1.71e+02	Total: -3.48e+03	[the, company, always, believes, rightly, or, wrongly, that, when, a, guy, is, in, trouble, they, 've, given, him, good, and, sufficient, chance, to, be, successful]

GUESS:	AM: -2.70e+03	LM: -1.23e+02	Total: -2.82e+03	[moreover, other, managers, and, peers, tend, to, shy, away, from, workers, to, one, day, might, do, the, same, to, them]
GOLD:	AM: -2.69e+03	LM: -1.24e+02	Total: -2.82e+03	[moreover, other, managers, and, peers, tend, to, shy, away, from, workers, who, one, day, might, do, the, same, to, them]

GUESS:	AM: -3.44e+03	LM: -1.10e+02	Total: -3.55e+03	[in, the, nineteen, eighty, four, reagan, landslide, both, parties, contested, three, hundred, sixty, seven, house, races]
GOLD:	AM: -3.44e+03	LM: -1.20e+02	Total: -3.56e+03	[in, the, nineteen, eighty, four, reagan, landslide, both, parties, contested, three, hundred, and, sixty, seven, house, races]

GUESS:	AM: -1.83e+03	LM: -5.85e+01	Total: -1.89e+03	[the, stations, signs, are, in, deep, in, english]
GOLD:	AM: -1.84e+03	LM: -5.49e+01	Total: -1.89e+03	[the, station, signs, are, indeed, in, english]

GUESS:	AM: -1.35e+03	LM: -4.10e+01	Total: -1.40e+03	[for, just, an, investor, in, campeau]
GOLD:	AM: -1.35e+03	LM: -4.13e+01	Total: -1.40e+03	[we, 're, just, an, investor, in, campeau]

GUESS:	AM: -3.32e+03	LM: -1.13e+02	Total: -3.43e+03	[the, federated, acquisition, created, an, opportunity, for, olympia, and, york, to, increase, its, ownership, the, spokesman, said]
GOLD:	AM: -3.32e+03	LM: -1.13e+02	Total: -3.43e+03	[the, federated, acquisition, created, an, opportunity, for, olympia, and, york, to, increase, its, ownership, the, spokesman, said]

GUESS:	AM: -3.97e+03	LM: -1.23e+02	Total: -4.09e+03	[fed, chairman, alan, greenspan, is, scheduled, to, give, his, midyear, economic, report, at, a, house, banking, committee, hearing, on, february, twenty, third]
GOLD:	AM: -3.97e+03	LM: -1.23e+02	Total: -4.09e+03	[fed, chairman, alan, greenspan, is, scheduled, to, give, his, midyear, economic, report, at, a, house, banking, committee, hearing, on, february, twenty, third]

GUESS:	AM: -2.23e+03	LM: -7.85e+01	Total: -2.30e+03	[an, additional, nineteen, percent, blamed, lack, of, any, benefits, communication, plan]
GOLD:	AM: -2.23e+03	LM: -7.85e+01	Total: -2.30e+03	[an, additional, nineteen, percent, blamed, lack, of, any, benefits, communication, plan]
HUB Word Error Rate: 0.0660440293529
